Date,Day,Time,DO,DH,DL,DC,BBL20,BBM20,BBH20,EVA8,EVA15,EVA48,EVA90,EVA200,SVA20,SVA50,SVA100,SVA200,WVA200,LSI5,LSI2
2013.02.08,Friday,00:00,1.02612,1.03635,1.02606,1.03360,1.03929,1.04104,1.04279,1.03401,1.03688,1.03767,1.03564,1.03323,1.04104,1.03756,1.03555,1.03291,1.03295,46.94708,73.50830
2013.02.10,Sunday,00:00,1.03395,1.03585,1.03349,1.03452,1.03912,1.04089,1.04266,1.03413,1.03658,1.03754,1.03562,1.03324,1.04089,1.03749,1.03582,1.03290,1.03297,49.79075,77.46576
2013.02.11,Monday,00:00,1.03451,1.03616,1.02954,1.03119,1.03853,1.04037,1.04221,1.03347,1.03591,1.03728,1.03552,1.03322,1.04037,1.03738,1.03596,1.03289,1.03295,40.07259,37.21780
2013.02.12,Tuesday,00:00,1.03120,1.03771,1.02962,1.03748,1.03830,1.04015,1.04199,1.03436,1.03611,1.03729,1.03556,1.03326,1.04015,1.03731,1.03618,1.03292,1.03300,58.97748,78.80966
2013.02.13,Wednesday,00:00,1.03754,1.03868,1.03526,1.03627,1.03784,1.03966,1.04149,1.03479,1.03613,1.03725,1.03558,1.03329,1.03966,1.03726,1.03634,1.03295,1.03303,54.81909,62.80253
2013.02.14,Thursday,00:00,1.03640,1.03755,1.03412,1.03660,1.03742,1.03923,1.04104,1.03519,1.03619,1.03722,1.03560,1.03332,1.03923,1.03727,1.03645,1.03299,1.03307,55.87961,66.51253
2013.02.15,Friday,00:00,1.03662,1.03976,1.03496,1.03661,1.03680,1.03849,1.04017,1.03551,1.03624,1.03720,1.03562,1.03336,1.03849,1.03726,1.03657,1.03302,1.03310,55.91880,66.71374
2013.02.17,Sunday,00:00,1.03639,1.03738,1.03488,1.03631,1.03630,1.03790,1.03951,1.03568,1.03625,1.03716,1.03564,1.03339,1.03790,1.03726,1.03670,1.03302,1.03313,54.11607,49.03600
2013.02.18,Monday,00:00,1.03632,1.04389,1.03592,1.04376,1.03614,1.03769,1.03923,1.03748,1.03719,1.03743,1.03582,1.03349,1.03769,1.03745,1.03692,1.03303,1.03324,77.06640,96.40101
2013.02.19,Tuesday,00:00,1.04391,1.04944,1.04273,1.04779,1.03608,1.03758,1.03908,1.03977,1.03851,1.03786,1.03608,1.03363,1.03758,1.03776,1.03711,1.03307,1.03339,82.86249,98.20542
2013.02.20,Wednesday,00:00,1.04795,1.04867,1.04109,1.04257,1.03583,1.03720,1.03857,1.04039,1.03902,1.03805,1.03622,1.03372,1.03720,1.03795,1.03727,1.03307,1.03348,58.80099,42.71985
2013.02.21,Thursday,00:00,1.04272,1.04918,1.04188,1.04774,1.03580,1.03713,1.03847,1.04203,1.04011,1.03844,1.03648,1.03386,1.03713,1.03836,1.03741,1.03310,1.03363,69.69539,72.97043
2013.02.22,Friday,00:00,1.04773,1.05747,1.04773,1.05375,1.03614,1.03771,1.03928,1.04463,1.04181,1.03907,1.03685,1.03406,1.03771,1.03888,1.03761,1.03316,1.03383,78.10752,87.86739
2013.02.24,Sunday,00:00,1.05222,1.05347,1.05042,1.05211,1.03679,1.03852,1.04025,1.04629,1.04310,1.03960,1.03719,1.03424,1.03852,1.03928,1.03778,1.03322,1.03402,71.35166,67.54945
2013.02.25,Monday,00:00,1.05212,1.05757,1.05052,1.05300,1.03746,1.03934,1.04122,1.04778,1.04434,1.04015,1.03754,1.03443,1.03934,1.03967,1.03794,1.03328,1.03422,72.93940,74.05977
2013.02.26,Tuesday,00:00,1.05307,1.05347,1.04729,1.04758,1.03780,1.03973,1.04165,1.04774,1.04474,1.04045,1.03776,1.03456,1.03973,1.03996,1.03805,1.03332,1.03436,51.29744,21.50688
2013.02.27,Wednesday,00:00,1.04756,1.05160,1.04392,1.05109,1.03833,1.04035,1.04236,1.04848,1.04554,1.04088,1.03805,1.03472,1.04035,1.04035,1.03820,1.03338,1.03454,60.72971,59.09851
2013.02.28,Thursday,00:00,1.05128,1.05460,1.04945,1.05325,1.03937,1.04143,1.04349,1.04954,1.04650,1.04139,1.03839,1.03490,1.04143,1.04074,1.03844,1.03346,1.03474,65.82154,74.26666
2013.03.01,Friday,00:00,1.05324,1.05465,1.04660,1.04720,1.04049,1.04242,1.04435,1.04902,1.04659,1.04163,1.03858,1.03503,1.04242,1.04100,1.03861,1.03349,1.03487,45.27041,24.13274
2013.03.03,Sunday,00:00,1.04780,1.04838,1.04243,1.04289,1.04155,1.04327,1.04498,1.04766,1.04613,1.04168,1.03867,1.03511,1.04327,1.04124,1.03867,1.03351,1.03497,35.42189,12.30126
2013.03.04,Monday,00:00,1.04303,1.05069,1.04236,1.05033,1.04244,1.04410,1.04577,1.04825,1.04665,1.04203,1.03893,1.03526,1.04410,1.04156,1.03883,1.03359,1.03513,56.05200,67.42990
2013.03.05,Tuesday,00:00,1.05037,1.05618,1.04874,1.05492,1.04345,1.04512,1.04679,1.04973,1.04769,1.04256,1.03928,1.03545,1.04512,1.04198,1.03900,1.03368,1.03535,64.73885,81.65714
2013.03.06,Wednesday,00:00,1.05505,1.06095,1.05443,1.05732,1.04483,1.04643,1.04803,1.05142,1.04889,1.04316,1.03968,1.03567,1.04643,1.04245,1.03916,1.03378,1.03558,68.77308,87.40884
2013.03.07,Thursday,00:00,1.05734,1.05891,1.05532,1.05605,1.04576,1.04736,1.04896,1.05245,1.04978,1.04369,1.04004,1.03587,1.04736,1.04283,1.03932,1.03384,1.03580,63.93467,65.62928
2013.03.08,Friday,00:00,1.05602,1.05876,1.04827,1.05194,1.04665,1.04814,1.04964,1.05234,1.05005,1.04402,1.04030,1.03603,1.04814,1.04306,1.03944,1.03389,1.03598,49.77014,25.11904
2013.03.10,Sunday,00:00,1.04973,1.05130,1.04966,1.05068,1.04748,1.04884,1.05021,1.05197,1.05013,1.04429,1.04053,1.03618,1.04884,1.04327,1.03954,1.03390,1.03615,45.87536,18.22247
2013.03.11,Monday,00:00,1.05068,1.05686,1.04976,1.05540,1.04856,1.04978,1.05101,1.05273,1.05079,1.04475,1.04085,1.03637,1.04978,1.04363,1.03964,1.03394,1.03636,60.38987,73.24898
2013.03.12,Tuesday,00:00,1.05547,1.06054,1.05475,1.05763,1.04980,1.05085,1.05190,1.05382,1.05165,1.04527,1.04122,1.03658,1.05085,1.04402,1.03982,1.03397,1.03660,65.80537,83.64667
2013.03.13,Wednesday,00:00,1.05761,1.06596,1.05676,1.06484,1.05070,1.05190,1.05311,1.05627,1.05329,1.04607,1.04174,1.03686,1.05190,1.04457,1.04014,1.03406,1.03691,77.97520,95.34541
2013.03.14,Thursday,00:00,1.06485,1.06671,1.05926,1.06061,1.05128,1.05254,1.05381,1.05723,1.05421,1.04667,1.04216,1.03710,1.05254,1.04498,1.04040,1.03413,1.03717,61.83597,51.83512
2013.03.15,Friday,00:00,1.06060,1.06137,1.05623,1.06086,1.05225,1.05346,1.05467,1.05804,1.05504,1.04725,1.04257,1.03734,1.05346,1.04546,1.04064,1.03421,1.03744,62.41074,54.30023
2013.03.17,Sunday,00:00,1.05931,1.06124,1.05879,1.06096,1.05289,1.05412,1.05535,1.05869,1.05578,1.04780,1.04297,1.03757,1.05412,1.04593,1.04088,1.03427,1.03770,62.69169,56.09778
2013.03.18,Monday,00:00,1.06096,1.06361,1.05983,1.06141,1.05322,1.05450,1.05579,1.05929,1.05648,1.04836,1.04338,1.03781,1.05450,1.04633,1.04116,1.03433,1.03797,64.19691,67.57605
2013.03.19,Tuesday,00:00,1.06140,1.06601,1.05985,1.06590,1.05379,1.05519,1.05659,1.06076,1.05766,1.04908,1.04387,1.03809,1.05519,1.04681,1.04148,1.03440,1.03829,76.18205,94.78496
2013.03.20,Wednesday,00:00,1.06591,1.06698,1.06283,1.06296,1.05424,1.05569,1.05714,1.06125,1.05832,1.04964,1.04429,1.03833,1.05569,1.04715,1.04174,1.03447,1.03857,59.79803,45.15837
2013.03.21,Thursday,00:00,1.06293,1.07101,1.06241,1.06802,1.05520,1.05671,1.05823,1.06275,1.05954,1.05039,1.04481,1.03863,1.05671,1.04760,1.04204,1.03454,1.03891,72.51486,80.42923
2013.03.22,Friday,00:00,1.06805,1.07169,1.06683,1.06846,1.05599,1.05758,1.05918,1.06402,1.06065,1.05113,1.04533,1.03893,1.05758,1.04794,1.04236,1.03463,1.03924,73.42847,82.39802
2013.03.24,Sunday,00:00,1.06887,1.06974,1.06661,1.06867,1.05668,1.05835,1.06003,1.06506,1.06165,1.05185,1.04585,1.03922,1.05835,1.04835,1.04264,1.03471,1.03958,73.94516,83.94018
2013.03.25,Monday,00:00,1.06868,1.07056,1.06585,1.06717,1.05773,1.05935,1.06097,1.06553,1.06234,1.05247,1.04631,1.03950,1.05935,1.04874,1.04292,1.03478,1.03990,63.00619,37.28006
2013.03.26,Tuesday,00:00,1.06717,1.06981,1.06414,1.06472,1.05907,1.06044,1.06181,1.06535,1.06264,1.05297,1.04672,1.03975,1.06044,1.04903,1.04319,1.03481,1.04020,48.39071,13.23935
2013.03.27,Wednesday,00:00,1.06467,1.06545,1.05847,1.05982,1.05966,1.06092,1.06217,1.06412,1.06229,1.05325,1.04701,1.03995,1.06092,1.04923,1.04343,1.03482,1.04045,30.62853,3.69869
2013.03.28,Thursday,00:00,1.05982,1.06137,1.05658,1.05903,1.05990,1.06112,1.06234,1.06299,1.06188,1.05349,1.04727,1.04014,1.06112,1.04943,1.04366,1.03483,1.04069,28.51890,3.00129
2013.03.29,Friday,00:00,1.05904,1.06006,1.05770,1.05987,1.06005,1.06125,1.06245,1.06229,1.06163,1.05375,1.04755,1.04034,1.06125,1.04978,1.04393,1.03487,1.04094,34.51394,30.76333
2013.03.31,Sunday,00:00,1.05861,1.05950,1.05695,1.05781,1.06015,1.06134,1.06252,1.06130,1.06115,1.05391,1.04777,1.04051,1.06134,1.05022,1.04412,1.03489,1.04117,27.45524,12.79782
2013.04.01,Monday,00:00,1.05787,1.06372,1.05689,1.06254,1.06080,1.06187,1.06294,1.06157,1.06133,1.05427,1.04810,1.04073,1.06187,1.05073,1.04436,1.03498,1.04144,54.28796,76.31549
2013.04.02,Tuesday,00:00,1.06254,1.06268,1.05912,1.06064,1.06148,1.06237,1.06325,1.06137,1.06124,1.05453,1.04837,1.04093,1.06237,1.05115,1.04458,1.03504,1.04170,45.78477,48.14310
2013.04.03,Wednesday,00:00,1.06061,1.06419,1.05977,1.06254,1.06192,1.06272,1.06353,1.06163,1.06140,1.05485,1.04869,1.04114,1.06272,1.05163,1.04482,1.03512,1.04197,54.66154,70.16827
2013.04.04,Thursday,00:00,1.06251,1.06263,1.05330,1.05417,1.06167,1.06255,1.06343,1.05997,1.06050,1.05482,1.04881,1.04127,1.06255,1.05208,1.04500,1.03518,1.04216,28.74497,14.79690
2013.04.05,Friday,00:00,1.05416,1.06474,1.05413,1.05593,1.06117,1.06210,1.06304,1.05907,1.05993,1.05487,1.04896,1.04142,1.06210,1.05265,1.04522,1.03526,1.04237,36.64088,36.02723
2013.04.07,Sunday,00:00,1.05441,1.05561,1.05242,1.05459,1.06079,1.06180,1.06281,1.05808,1.05926,1.05486,1.04909,1.04155,1.06180,1.05322,1.04543,1.03535,1.04256,33.14536,26.11761
2013.04.08,Monday,00:00,1.05460,1.06233,1.05415,1.06050,1.06078,1.06179,1.06280,1.05861,1.05941,1.05509,1.04934,1.04174,1.06179,1.05376,1.04566,1.03548,1.04281,56.18797,78.43648
2013.04.09,Tuesday,00:00,1.06050,1.06814,1.05927,1.06697,1.06104,1.06209,1.06313,1.06047,1.06036,1.05557,1.04972,1.04199,1.06209,1.05441,1.04595,1.03566,1.04313,70.22947,91.54529
2013.04.10,Wednesday,00:00,1.06697,1.07075,1.06605,1.06725,1.06130,1.06238,1.06345,1.06198,1.06122,1.05605,1.05011,1.04224,1.06238,1.05513,1.04626,1.03584,1.04344,70.73682,91.96791
2013.04.11,Thursday,00:00,1.06729,1.07144,1.06391,1.06585,1.06130,1.06238,1.06345,1.06284,1.06180,1.05645,1.05046,1.04248,1.06238,1.05570,1.04650,1.03599,1.04374,63.92774,61.31727
2013.04.12,Friday,00:00,1.06585,1.06713,1.06269,1.06418,1.06136,1.06244,1.06352,1.06314,1.06210,1.05677,1.05076,1.04269,1.06244,1.05626,1.04676,1.03614,1.04402,55.90388,34.15814
2013.04.14,Sunday,00:00,1.06450,1.06701,1.06065,1.06150,1.06107,1.06211,1.06315,1.06277,1.06202,1.05696,1.05099,1.04288,1.06211,1.05675,1.04701,1.03625,1.04427,44.65949,14.10553
2013.04.15,Monday,00:00,1.06150,1.06454,1.05459,1.05894,1.06065,1.06163,1.06262,1.06192,1.06164,1.05704,1.05117,1.04304,1.06163,1.05720,1.04723,1.03636,1.04450,36.01094,6.64875
2013.04.16,Tuesday,00:00,1.05894,1.06173,1.05822,1.05859,1.06021,1.06113,1.06205,1.06118,1.06126,1.05710,1.05133,1.04319,1.06113,1.05765,1.04745,1.03649,1.04472,34.85732,5.80904
2013.04.17,Wednesday,00:00,1.05854,1.06245,1.05509,1.05737,1.05976,1.06064,1.06152,1.06033,1.06077,1.05711,1.05146,1.04333,1.06064,1.05792,1.04769,1.03664,1.04493,30.58781,3.08917
2013.04.18,Thursday,00:00,1.05734,1.05913,1.05426,1.05694,1.05938,1.06025,1.06112,1.05958,1.06029,1.05711,1.05158,1.04347,1.06025,1.05810,1.04793,1.03679,1.04513,29.02169,2.32259
2013.04.19,Friday,00:00,1.05698,1.06040,1.05462,1.05492,1.05909,1.06001,1.06092,1.05854,1.05962,1.05702,1.05166,1.04358,1.06001,1.05835,1.04815,1.03694,1.04531,22.31312,0.69717
2013.04.21,Sunday,00:00,1.05385,1.05626,1.05327,1.05580,1.05891,1.05984,1.06078,1.05793,1.05914,1.05697,1.05175,1.04371,1.05984,1.05851,1.04843,1.03711,1.04550,30.99883,38.31178
2013.04.22,Monday,00:00,1.05578,1.05602,1.04960,1.05054,1.05833,1.05938,1.06043,1.05629,1.05807,1.05671,1.05172,1.04377,1.05938,1.05845,1.04866,1.03726,1.04563,16.88984,6.93021
2013.04.23,Tuesday,00:00,1.05055,1.05465,1.05011,1.05219,1.05798,1.05910,1.06021,1.05538,1.05733,1.05652,1.05173,1.04386,1.05910,1.05845,1.04886,1.03743,1.04578,29.47606,38.52277
2013.04.24,Wednesday,00:00,1.05217,1.05610,1.05048,1.05550,1.05763,1.05875,1.05986,1.05541,1.05710,1.05648,1.05181,1.04397,1.05875,1.05850,1.04908,1.03765,1.04596,48.88636,73.97145
2013.04.25,Thursday,00:00,1.05549,1.05645,1.04884,1.05111,1.05710,1.05827,1.05944,1.05445,1.05635,1.05626,1.05180,1.04404,1.05827,1.05857,1.04926,1.03787,1.04609,33.56908,29.24339
2013.04.26,Friday,00:00,1.05112,1.05198,1.04429,1.04492,1.05605,1.05739,1.05872,1.05233,1.05493,1.05580,1.05165,1.04405,1.05739,1.05844,1.04940,1.03806,1.04616,21.62618,10.81012
2013.04.28,Sunday,00:00,1.04551,1.04772,1.04419,1.04738,1.05563,1.05705,1.05847,1.05123,1.05398,1.05545,1.05155,1.04409,1.05705,1.05833,1.04953,1.03823,1.04625,33.39727,40.58022
2013.04.29,Monday,00:00,1.04741,1.04996,1.04608,1.04733,1.05511,1.05662,1.05813,1.05037,1.05315,1.05512,1.05146,1.04412,1.05662,1.05833,1.04967,1.03841,1.04635,33.27032,40.03698
2013.04.30,Tuesday,00:00,1.04733,1.04881,1.04286,1.04346,1.05441,1.05606,1.05771,1.04883,1.05194,1.05465,1.05129,1.04411,1.05606,1.05834,1.04979,1.03855,1.04640,24.32433,13.03170
2013.05.01,Wednesday,00:00,1.04346,1.04374,1.03215,1.03301,1.05268,1.05469,1.05670,1.04532,1.04957,1.05376,1.05088,1.04400,1.05469,1.05799,1.04978,1.03864,1.04634,12.75138,2.80693
2013.05.02,Thursday,00:00,1.03299,1.03921,1.03053,1.03824,1.05119,1.05325,1.05532,1.04374,1.04816,1.05313,1.05061,1.04394,1.05325,1.05766,1.04982,1.03879,1.04634,32.76388,45.56104
2013.05.03,Friday,00:00,1.03819,1.04151,1.03566,1.03994,1.04986,1.05189,1.05391,1.04290,1.04713,1.05259,1.05037,1.04390,1.05189,1.05731,1.04988,1.03890,1.04635,38.49585,57.66699
2013.05.05,Sunday,00:00,1.03862,1.03898,1.03476,1.03600,1.04836,1.05039,1.05243,1.04136,1.04574,1.05191,1.05006,1.04383,1.05039,1.05691,1.04987,1.03897,1.04632,30.87131,28.39646
2013.05.06,Monday,00:00,1.03601,1.03655,1.03009,1.03048,1.04657,1.04871,1.05084,1.03895,1.04383,1.05104,1.04963,1.04369,1.04871,1.05648,1.04977,1.03902,1.04623,22.92096,11.72317
2013.05.07,Tuesday,00:00,1.03050,1.03122,1.02041,1.02358,1.04443,1.04681,1.04919,1.03553,1.04130,1.04992,1.04905,1.04349,1.04681,1.05594,1.04961,1.03901,1.04608,16.34418,4.75026
2013.05.08,Wednesday,00:00,1.02359,1.02752,1.01899,1.02718,1.04274,1.04522,1.04771,1.03368,1.03953,1.04899,1.04857,1.04333,1.04522,1.05538,1.04951,1.03904,1.04596,29.53106,41.22775
2013.05.09,Thursday,00:00,1.02716,1.02721,1.01286,1.01665,1.04035,1.04313,1.04590,1.02989,1.03667,1.04767,1.04787,1.04306,1.04313,1.05456,1.04929,1.03903,1.04574,18.73389,12.72322
2013.05.10,Friday,00:00,1.01664,1.01667,1.00771,1.01207,1.03777,1.04086,1.04395,1.02593,1.03360,1.04622,1.04708,1.04276,1.04086,1.05350,1.04903,1.03901,1.04547,15.62743,7.94487
2013.05.12,Sunday,00:00,1.01163,1.01195,1.00933,1.00976,1.03515,1.03850,1.04185,1.02234,1.03062,1.04473,1.04626,1.04243,1.03850,1.05248,1.04873,1.03897,1.04518,14.14833,5.76199
2013.05.13,Monday,00:00,1.00977,1.01305,1.00448,1.00708,1.03252,1.03611,1.03970,1.01895,1.02768,1.04319,1.04540,1.04208,1.03611,1.05141,1.04844,1.03891,1.04486,12.44071,3.51872
2013.05.14,Tuesday,00:00,1.00709,1.01023,1.00359,1.00876,1.03007,1.03376,1.03745,1.01668,1.02531,1.04179,1.04460,1.04174,1.03376,1.05036,1.04815,1.03885,1.04456,20.00602,35.16499
2013.05.15,Wednesday,00:00,1.00873,1.01100,1.00320,1.00354,1.02753,1.03141,1.03529,1.01376,1.02259,1.04023,1.04369,1.04136,1.03141,1.04921,1.04777,1.03876,1.04421,14.97928,11.57386
2013.05.16,Thursday,00:00,1.00356,1.00425,0.99567,0.99582,1.02448,1.02859,1.03270,1.00978,1.01924,1.03841,1.04264,1.04091,1.02859,1.04781,1.04731,1.03864,1.04379,10.22828,3.87820
2013.05.17,Friday,00:00,0.99577,1.00439,0.99520,0.99982,1.02171,1.02581,1.02990,1.00756,1.01682,1.03684,1.04170,1.04050,1.02581,1.04654,1.04684,1.03856,1.04340,25.52672,43.09064
2013.05.19,Sunday,00:00,1.00241,1.00612,1.00047,1.00607,1.01958,1.02355,1.02753,1.00723,1.01547,1.03558,1.04092,1.04016,1.02355,1.04530,1.04645,1.03848,1.04308,44.12444,74.98302
2013.05.20,Monday,00:00,1.00606,1.00723,1.00166,1.00486,1.01764,1.02155,1.02546,1.00670,1.01415,1.03433,1.04013,1.03981,1.02155,1.04403,1.04599,1.03838,1.04274,41.60983,61.61353
2013.05.21,Tuesday,00:00,1.00485,1.00862,1.00400,1.00516,1.01571,1.01944,1.02317,1.00636,1.01302,1.03314,1.03936,1.03946,1.01944,1.04276,1.04556,1.03831,1.04241,42.62321,64.73172
2013.05.22,Wednesday,00:00,1.00514,1.00791,0.99953,0.99971,1.01352,1.01706,1.02060,1.00488,1.01136,1.03177,1.03849,1.03907,1.01706,1.04141,1.04507,1.03822,1.04203,30.57375,16.38194
2013.05.23,Thursday,00:00,0.99972,1.00877,0.99699,0.99842,1.01145,1.01481,1.01816,1.00345,1.00974,1.03041,1.03761,1.03866,1.01481,1.04009,1.04456,1.03812,1.04163,28.21388,12.10259
2013.05.24,Friday,00:00,0.99839,1.00237,0.99495,0.99495,1.00955,1.01290,1.01626,1.00156,1.00789,1.02896,1.03667,1.03823,1.01290,1.03879,1.04401,1.03806,1.04120,22.40032,5.03154
2013.05.26,Sunday,00:00,0.99553,0.99554,0.99308,0.99476,1.00755,1.01073,1.01391,1.00005,1.00625,1.02757,1.03575,1.03780,1.01073,1.03750,1.04346,1.03800,1.04077,22.08880,4.72897
2013.05.27,Monday,00:00,0.99483,0.99788,0.99341,0.99729,1.00577,1.00860,1.01142,0.99944,1.00513,1.02633,1.03490,1.03739,1.00860,1.03625,1.04302,1.03796,1.04036,36.73356,63.37818
2013.05.28,Tuesday,00:00,0.99727,1.00237,0.99424,0.99539,1.00409,1.00657,1.00905,0.99854,1.00391,1.02507,1.03403,1.03698,1.00657,1.03500,1.04261,1.03795,1.03994,31.22403,32.93019
2013.05.29,Wednesday,00:00,0.99539,1.00269,0.99279,1.00184,1.00301,1.00514,1.00726,0.99927,1.00365,1.02412,1.03333,1.03663,1.00514,1.03379,1.04226,1.03799,1.03958,57.97258,84.26250
2013.05.30,Thursday,00:00,1.00184,1.00261,0.99274,0.99464,1.00175,1.00369,1.00562,0.99824,1.00253,1.02292,1.03248,1.03621,1.00369,1.03247,1.04181,1.03798,1.03915,37.57906,31.10806
2013.05.31,Friday,00:00,0.99465,0.99570,0.98852,0.99220,1.00039,1.00194,1.00349,0.99690,1.00124,1.02166,1.03159,1.03577,1.00194,1.03106,1.04135,1.03794,1.03870,32.70539,21.79114
2013.06.02,Sunday,00:00,0.99501,0.99803,0.99448,0.99765,0.99965,1.00099,1.00233,0.99707,1.00079,1.02068,1.03084,1.03539,1.00099,1.02993,1.04101,1.03789,1.03829,50.59491,66.54794
2013.06.03,Monday,00:00,0.99760,1.00644,0.99704,0.99989,0.99918,1.00038,1.00158,0.99769,1.00068,1.01984,1.03016,1.03504,1.00038,1.02881,1.04073,1.03786,1.03792,56.53171,77.24998
2013.06.04,Tuesday,00:00,0.99992,1.00205,0.99530,0.99714,0.99865,0.99975,1.00085,0.99757,1.00023,1.01891,1.02944,1.03466,0.99975,1.02766,1.04044,1.03784,1.03751,47.73000,43.26465
2013.06.05,Wednesday,00:00,0.99714,0.99791,0.97883,0.97956,0.99693,0.99837,0.99982,0.99357,0.99765,1.01730,1.02834,1.03411,0.99837,1.02604,1.03990,1.03773,1.03693,21.26868,6.53068
2013.06.06,Thursday,00:00,0.97953,0.98691,0.97337,0.97808,0.99517,0.99684,0.99851,0.99013,0.99520,1.01570,1.02724,1.03355,0.99684,1.02427,1.03934,1.03758,1.03634,20.09625,5.71384
2013.06.07,Friday,00:00,0.97805,0.97805,0.96343,0.96780,0.99285,0.99505,0.99725,0.98516,0.99178,1.01375,1.02593,1.03290,0.99505,1.02228,1.03870,1.03733,1.03564,13.59124,2.08721
2013.06.09,Sunday,00:00,0.96071,0.96310,0.95987,0.96071,0.99048,0.99330,0.99612,0.97973,0.98789,1.01158,1.02450,1.03218,0.99330,1.02017,1.03794,1.03706,1.03488,10.62597,1.11288
2013.06.10,Monday,00:00,0.96068,0.96556,0.95719,0.96066,0.98808,0.99134,0.99459,0.97549,0.98449,1.00950,1.02309,1.03147,0.99134,1.01810,1.03718,1.03676,1.03412,10.60557,1.10560
2013.06.11,Tuesday,00:00,0.96060,0.96665,0.95453,0.96411,0.98580,0.98924,0.99268,0.97296,0.98194,1.00765,1.02180,1.03080,0.98924,1.01616,1.03645,1.03645,1.03340,23.30366,48.02303
2013.06.12,Wednesday,00:00,0.96413,0.97295,0.96158,0.96614,0.98378,0.98730,0.99083,0.97145,0.97997,1.00596,1.02058,1.03016,0.98730,1.01430,1.03575,1.03616,1.03270,30.55860,66.64513
2013.06.13,Thursday,00:00,0.96613,0.98070,0.96291,0.97509,0.98237,0.98580,0.98924,0.97226,0.97936,1.00470,1.01958,1.02961,0.98580,1.01263,1.03514,1.03592,1.03209,54.35420,91.98043
2013.06.14,Friday,00:00,0.97507,0.97986,0.97301,0.97301,0.98106,0.98447,0.98788,0.97242,0.97856,1.00340,1.01855,1.02905,0.98447,1.01094,1.03443,1.03567,1.03146,49.43326,67.98003
2013.06.16,Sunday,00:00,0.97338,0.97711,0.97174,0.97690,0.98005,0.98339,0.98673,0.97342,0.97836,1.00232,1.01764,1.02853,0.98339,1.00934,1.03372,1.03542,1.03088,58.26609,83.79537
2013.06.17,Monday,00:00,0.97686,0.97854,0.96789,0.96909,0.97874,0.98210,0.98546,0.97246,0.97720,1.00097,1.01657,1.02794,0.98210,1.00763,1.03299,1.03513,1.03022,40.50826,28.08812
2013.06.18,Tuesday,00:00,0.96909,0.97015,0.96395,0.96913,0.97747,0.98082,0.98416,0.97172,0.97619,0.99967,1.01553,1.02735,0.98082,1.00589,1.03220,1.03480,1.02956,40.62411,28.57451
2013.06.19,Wednesday,00:00,0.96916,0.97306,0.95072,0.95175,0.97500,0.97854,0.98208,0.96728,0.97313,0.99771,1.01413,1.02660,0.97854,1.00392,1.03118,1.03439,1.02874,19.74286,4.15470
2013.06.20,Thursday,00:00,0.95173,0.95899,0.94818,0.95712,0.97305,0.97663,0.98020,0.96502,0.97113,0.99605,1.01287,1.02591,0.97663,1.00202,1.03023,1.03400,1.02797,33.03654,37.27822
2013.06.21,Friday,00:00,0.95711,0.96723,0.95579,0.96363,0.97135,0.97471,0.97808,0.96471,0.97019,0.99473,1.01179,1.02529,0.97471,1.00018,1.02934,1.03364,1.02727,46.47216,65.87349
2013.06.23,Sunday,00:00,0.96754,0.96951,0.96490,0.96692,0.97013,0.97333,0.97653,0.96520,0.96979,0.99359,1.01080,1.02471,0.97333,0.99849,1.02853,1.03329,1.02660,52.49356,76.63862
2013.06.24,Monday,00:00,0.96683,0.97582,0.96327,0.96835,0.96909,0.97214,0.97518,0.96590,0.96961,0.99256,1.00987,1.02415,0.97214,0.99696,1.02770,1.03295,1.02596,55.22981,81.66612
2013.06.25,Tuesday,00:00,0.96835,0.97510,0.96771,0.97125,0.96811,0.97082,0.97353,0.96709,0.96981,0.99169,1.00902,1.02362,0.97082,0.99544,1.02688,1.03266,1.02534,60.93379,90.21076
2013.06.26,Wednesday,00:00,0.97125,0.97835,0.97021,0.97230,0.96722,0.96944,0.97165,0.96825,0.97012,0.99090,1.00822,1.02311,0.96944,0.99394,1.02613,1.03237,1.02474,63.06361,92.68089
2013.06.27,Thursday,00:00,0.97225,0.97560,0.96744,0.96935,0.96642,0.96805,0.96968,0.96849,0.97003,0.99002,1.00736,1.02257,0.96805,0.99246,1.02540,1.03203,1.02412,52.92954,38.33180
2013.06.28,Friday,00:00,0.96936,0.97095,0.95885,0.96118,0.96559,0.96713,0.96867,0.96687,0.96892,0.98885,1.00635,1.02196,0.96713,0.99102,1.02451,1.03167,1.02341,34.00969,9.02324
2013.06.30,Sunday,00:00,0.96063,0.96569,0.95942,0.96497,0.96505,0.96647,0.96789,0.96645,0.96843,0.98787,1.00544,1.02140,0.96647,0.98956,1.02361,1.03130,1.02275,45.33945,46.77810
2013.07.01,Monday,00:00,0.96500,0.97139,0.96330,0.96910,0.96511,0.96654,0.96796,0.96704,0.96851,0.98711,1.00464,1.02088,0.96654,0.98814,1.02273,1.03094,1.02213,55.69966,72.05388
2013.07.02,Tuesday,00:00,0.96910,0.97025,0.95880,0.95928,0.96502,0.96647,0.96791,0.96531,0.96736,0.98597,1.00364,1.02026,0.96647,0.98660,1.02176,1.03054,1.02142,35.62877,22.11310
2013.07.03,Wednesday,00:00,0.95928,0.96066,0.95089,0.95758,0.96483,0.96631,0.96780,0.96359,0.96613,0.98481,1.00263,1.01964,0.96631,0.98515,1.02081,1.03013,1.02069,33.05154,17.83351
